customer_id,purchase_flequency
CS037114000001,4
CS037205000004,4
CS037304000003,4
CS037314000036,4
CS037415000139,4
CS037513000129,4
CS037513000182,4
CS037513000201,4
CS037514000027,4
CS037514000076,4
CS037515000033,4
CS037515000089,4
CS037515000144,4
CS037515000163,4
CS037515000211,4
CS037515000232,4
CS037605000007,4
CS037814000001,4
CS038214000016,4
CS038304000004,4
CS038411000013,4
CS038411000020,4
CS038412000016,4
CS038415000111,4
CS038415000262,4
CS038513000010,4
CS038513000011,4
CS038514000021,4
CS038514000023,4
CS038514000050,4
CS038514000077,4
CS038514000109,4
CS038515000104,4
CS038515000153,4
CS038515000157,4
CS038515000165,4
CS038515000202,4
CS038515000215,4
CS038515000238,4
CS038605000003,4
CS039215000023,4
CS039215000034,4
CS039314000004,4
CS039414000051,4
CS039415000013,4
CS039513000051,4
CS039513000140,4
CS039514000020,4
CS039514000061,4
CS039515000028,4
CS039615000034,4
CS040215000032,4
CS040215000047,4
CS040215000056,4
CS040411000037,4
CS040415000104,4
CS040415000169,4
CS040415000290,4
CS040513000031,4
CS040513000035,4
CS040513000127,4
CS040513000154,4
CS040513000195,4
CS040514000003,4
CS040514000011,4
CS040615000069,4
CS041414000005,4
CS041513000003,4
CS041515000009,4
CS042515000023,4
CS042815000002,4
CS043515000005,4
CS044212000002,4
CS045513000002,4
CS045615000002,4
CS046215000001,4
CS046415000008,4
CS046513000010,4
CS048415000014,4
CS049415000003,4
CS001115000010,3
CS001215000005,3
CS001411000054,3
CS001411000105,3
CS001412000297,3
CS001414000056,3
CS001414000098,3
CS001414000178,3
CS001415000007,3
CS001415000015,3
CS001415000029,3
CS001415000114,3
CS001415000181,3
CS001415000275,3
CS001415000304,3
CS001415000309,3
CS001415000324,3
CS001415000327,3
CS001415000372,3
CS001415000389,3
CS001415000471,3
CS001415000514,3
CS001415000550,3
CS001415000656,3
CS001415000675,3
CS001415000802,3
CS001513000025,3
CS001513000355,3
CS001514000067,3
CS001514000264,3
CS001515000019,3
CS001515000077,3
CS001515000093,3
CS001515000222,3
CS001515000330,3
CS001515000362,3
CS001515000483,3
CS001515000560,3
CS001515000561,3
CS001515000602,3
CS001604000006,3
CS002214000028,3
CS002214000033,3
CS002215000038,3
CS002215000053,3
CS002411000103,3
CS002414000013,3
CS002414000037,3
CS002414000047,3
CS002414000162,3
CS002414000166,3
CS002414000170,3
CS002414000192,3
CS002414000214,3
CS002414000326,3
CS002414000328,3
CS002415000029,3
CS002415000079,3
CS002415000155,3
CS002415000230,3
CS002415000398,3
CS002415000442,3
CS002415000446,3
CS002415000536,3
CS002415000563,3
CS002415000576,3
CS002415000848,3
CS002514000153,3
CS002515000015,3
CS002515000025,3
CS002515000078,3
CS002515000220,3
CS002515000331,3
CS002515000351,3
CS002515000372,3
CS002515000386,3
CS002515000396,3
CS002515000415,3
CS002515000420,3
CS002515000424,3
CS002515000426,3
CS002515000447,3
CS002515000511,3
CS002515000550,3
CS002515000596,3
CS002615000056,3
CS003113000015,3
CS003214000003,3
CS003214000084,3
CS003305000017,3
CS003315000128,3
CS003411000039,3
CS003412000051,3
CS003414000018,3
CS003414000123,3
CS003414000209,3
CS003414000315,3
CS003414000330,3
CS003414000337,3
CS003415000047,3
CS003415000091,3
CS003415000131,3
CS003415000252,3
CS003415000271,3
CS003415000274,3
CS003415000276,3
CS003415000314,3
CS003415000426,3
CS003415000463,3
CS003415000484,3
CS003505000006,3
CS003513000181,3
CS003513000579,3
CS003514000090,3
CS003514000203,3
CS003515000017,3
CS003515000088,3
CS003515000102,3
CS003515000131,3
CS003515000137,3
CS003515000165,3
CS003515000253,3
CS003515000290,3
CS003515000505,3
CS003515000510,3
CS003805000003,3
CS003815000006,3
CS004204000003,3
CS004215000003,3
CS004215000021,3
CS004215000084,3
CS004215000097,3
CS004304000001,3
CS004314000014,3
CS004314000101,3
CS004414000043,3
CS004414000047,3
CS004414000111,3
CS004414000197,3
CS004414000262,3
CS004414000271,3
CS004414000294,3
CS004414000392,3
CS004415000050,3
CS004415000078,3
CS004415000128,3
CS004415000169,3
CS004415000191,3
CS004415000255,3
CS004415000317,3
CS004415000415,3
CS004415000417,3
CS004415000425,3
CS004415000428,3
CS004415000452,3
CS004415000494,3
CS004415000499,3
CS004415000657,3
CS004415000767,3
CS004513000018,3
CS004513000085,3
CS004513000323,3
CS004514000140,3
CS004515000014,3
CS004515000083,3
CS004515000094,3
CS004515000163,3
CS004515000171,3
CS004515000262,3
CS004515000413,3
CS004515000653,3
CS004814000014,3
CS004814000017,3
CS005212000030,3
CS005214000026,3
CS005214000031,3
CS005214000036,3
CS005214000053,3
CS005215000073,3
CS005411000001,3
CS005413000172,3
CS005414000100,3
CS005414000262,3
CS005414000268,3
CS005415000007,3
CS005415000205,3
CS005415000275,3
CS005415000361,3
CS005415000465,3
CS005415000481,3
CS005513000045,3
CS005513000078,3
CS005513000083,3
CS005513000114,3
CS005514000054,3
CS005514000201,3
CS005514000202,3
CS005515000206,3
CS005515000209,3
CS005604000011,3
CS005615000043,3
CS005615000098,3
CS006204000004,3
CS006315000046,3
CS006415000019,3
CS006512000061,3
CS006513000023,3
CS006513000167,3
CS006514000017,3
CS006514000018,3
CS006514000034,3
CS006514000051,3
CS006515000054,3
CS006605000009,3
CS006614000068,3
CS006615000114,3
CS006615000128,3
CS006803000004,3
CS007214000007,3
CS007414000005,3
CS007414000032,3
CS007414000056,3
CS007511000049,3
CS007512000170,3
CS007512000178,3
CS007513000183,3
CS007515000244,3
CS007611000023,3
CS007612000075,3
CS007613000054,3
CS007613000060,3
CS007613000096,3
CS007613000113,3
CS008115000003,3
CS008314000009,3
CS008314000011,3
CS008314000079,3
CS008315000045,3
CS008315000082,3
CS008412000151,3
CS008415000271,3
CS008512000067,3
CS008513000075,3
CS008513000099,3
CS008513000110,3
CS008513000145,3
CS008513000193,3
CS008514000047,3
CS008514000055,3
CS008514000086,3
CS008515000002,3
CS008515000096,3
CS008515000117,3
CS008515000203,3
CS008515000230,3
CS008615000025,3
CS009311000012,3
CS009314000042,3
CS009314000065,3
CS009315000047,3
CS009315000143,3
CS009412000109,3
CS009412000123,3
CS009412000199,3
CS009415000267,3
CS009513000052,3
CS009513000091,3
CS009513000178,3
CS009514000024,3
CS009514000032,3
CS009514000033,3
CS009514000040,3
CS009514000046,3
CS009514000052,3
CS009515000042,3
CS009815000010,3
CS010115000005,3
CS010212000032,3
CS010311000001,3
CS010314000002,3
CS010412000018,3
CS010414000104,3
CS010505000011,3
CS010512000082,3
CS010513000020,3
CS010513000078,3
CS010513000084,3
CS010514000011,3
CS010514000035,3
CS010514000041,3
CS010514000045,3
CS010514000092,3
CS010515000031,3
CS010515000082,3
CS010515000199,3
CS011115000007,3
CS011215000043,3
CS011215000048,3
CS011314000018,3
CS011314000079,3
CS011412000086,3
CS011412000090,3
CS011414000028,3
CS011512000063,3
CS011513000094,3
CS011513000097,3
CS011513000148,3
CS011513000155,3
CS011513000188,3
CS011513000219,3
CS011514000005,3
CS011515000141,3
CS011815000005,3
CS011815000012,3
CS012411000034,3
CS012411000049,3
CS012411000054,3
CS012415000105,3
CS012513000141,3
CS012513000197,3
CS012514000017,3
CS012514000020,3
CS012514000078,3
CS012514000098,3
CS012515000224,3
CS012614000016,3
CS012615000004,3
CS012615000089,3
CS012615000106,3
CS012615000112,3
CS013113000004,3
CS013215000044,3
CS013411000038,3
CS013415000182,3
CS013505000010,3
CS013512000079,3
CS013513000091,3
CS013513000097,3
CS013514000012,3
CS013514000013,3
CS013514000040,3
CS013514000068,3
CS013514000071,3
CS013514000072,3
CS013514000083,3
CS013515000204,3
CS013615000015,3
CS013615000032,3
CS013615000143,3
CS014114000001,3
CS014215000052,3
CS014314000050,3
CS014411000016,3
CS014411000031,3
CS014411000032,3
CS014411000036,3
CS014411000048,3
CS014415000225,3
CS014512000001,3
CS014512000011,3
CS014512000015,3
CS014512000018,3
CS014513000034,3
CS014513000153,3
CS014513000201,3
CS014513000208,3
CS014514000053,3
CS014515000229,3
CS014615000013,3
CS014815000005,3
CS015212000028,3
CS015314000022,3
CS015414000138,3
CS015415000091,3
CS015512000003,3
CS015512000180,3
CS015513000023,3
CS015513000041,3
CS015513000076,3
CS015513000102,3
CS015514000003,3
CS015514000009,3
CS015514000023,3
CS015514000043,3
CS015514000095,3
CS015515000011,3
CS015515000162,3
CS015515000190,3
CS015515000222,3
CS015515000243,3
CS015605000007,3
CS015614000042,3
CS015814000001,3
CS016215000032,3
CS016314000052,3
CS016314000087,3
CS016314000090,3
CS016411000023,3
CS016513000020,3
CS016513000031,3
CS016513000042,3
CS016513000044,3
CS016513000047,3
CS016513000063,3
CS016513000094,3
CS016513000097,3
CS016513000124,3
CS016513000156,3
CS016513000203,3
CS016514000016,3
CS016514000077,3
CS016514000117,3
CS016515000016,3
CS016515000035,3
CS016515000140,3
CS016604000012,3
CS016615000013,3
CS016615000118,3
CS016814000006,3
CS016815000006,3
CS016815000011,3
CS017215000021,3
CS017215000032,3
CS017215000056,3
CS017315000031,3
CS017315000040,3
CS017315000050,3
CS017315000082,3
CS017411000013,3
CS017412000022,3
CS017412000135,3
CS017415000220,3
CS017512000103,3
CS017513000011,3
CS017513000051,3
CS017513000190,3
CS017514000012,3
CS017515000018,3
CS017515000088,3
CS017515000098,3
CS017515000181,3
CS017604000004,3
CS017614000061,3
CS017815000018,3
CS018215000009,3
CS018215000016,3
CS018215000027,3
CS018411000019,3
CS018414000133,3
CS018512000020,3
CS018513000130,3
CS018513000170,3
CS018513000186,3
CS018513000194,3
CS018513000212,3
CS018514000006,3
CS018514000057,3
CS018515000243,3
CS019215000029,3
CS019314000054,3
CS019314000055,3
CS019314000071,3
CS019314000075,3
CS019315000036,3
CS019315000069,3
CS019315000110,3
CS019412000037,3
CS019412000174,3
CS019412000176,3
CS019412000185,3
CS019512000110,3
CS019512000168,3
CS019513000048,3
CS019513000088,3
CS019513000094,3
CS019513000175,3
CS019514000017,3
CS019514000043,3
CS019515000039,3
CS019515000203,3
CS019615000012,3
CS020212000004,3
CS020314000050,3
CS020315000088,3
CS020315000106,3
CS020412000033,3
CS020412000048,3
CS020412000095,3
CS020512000097,3
CS020513000017,3
CS020513000107,3
CS020513000155,3
CS020514000014,3
CS020514000057,3
CS020514000065,3
CS020515000025,3
CS020515000074,3
CS020515000130,3
CS020515000217,3
CS020604000008,3
CS021411000017,3
CS021414000044,3
CS021512000007,3
CS021512000010,3
CS021512000049,3
CS021512000095,3
CS021512000154,3
CS021513000119,3
CS021612000070,3
CS021613000009,3
CS021613000017,3
CS021613000023,3
CS021614000021,3
CS021615000009,3
CS021615000130,3
CS021803000003,3
CS022114000006,3
CS022214000030,3
CS022411000044,3
CS022415000100,3
CS022415000110,3
CS022415000124,3
CS022415000156,3
CS022415000198,3
CS022415000234,3
CS022415000247,3
CS022415000256,3
CS022415000257,3
CS022512000043,3
CS022512000110,3
CS022513000003,3
CS022513000035,3
CS022513000141,3
CS022513000146,3
CS022515000248,3
CS022613000080,3
CS022615000036,3
CS022615000075,3
CS022615000148,3
CS022615000151,3
CS022615000157,3
CS023215000051,3
CS023304000005,3
CS023305000005,3
CS023414000132,3
CS023415000142,3
CS023415000150,3
CS023512000023,3
CS023512000051,3
CS023513000066,3
CS023513000184,3
CS023514000012,3
CS023514000023,3
CS023514000059,3
CS023514000086,3
CS023604000008,3
CS023614000002,3
CS023614000052,3
CS023615000032,3
CS023615000057,3
CS023803000002,3
CS023815000008,3
CS023815000012,3
CS024211000005,3
CS024212000011,3
CS024212000026,3
CS024212000032,3
CS024212000036,3
CS024215000042,3
CS024215000053,3
CS024314000001,3
CS024513000094,3
CS024513000145,3
CS024513000196,3
CS024513000226,3
CS024513000227,3
CS024514000021,3
CS024515000139,3
CS024515000158,3
CS024515000184,3
CS024515000197,3
CS024604000007,3
CS024815000009,3
CS025212000036,3
CS025414000113,3
CS025414000127,3
CS025415000005,3
CS025512000015,3
CS025512000105,3
CS025512000123,3
CS025513000073,3
CS025513000190,3
CS025513000191,3
CS025513000195,3
CS025514000099,3
CS025515000137,3
CS025604000003,3
CS025615000120,3
CS026115000004,3
CS026305000010,3
CS026412000088,3
CS026415000157,3
CS026512000002,3
CS026512000127,3
CS026512000138,3
CS026512000144,3
CS026513000059,3
CS026513000077,3
CS026513000101,3
CS026513000144,3
CS026513000189,3
CS026513000211,3
CS026514000031,3
CS026514000053,3
CS026514000074,3
CS026515000068,3
CS026615000068,3
CS026803000007,3
CS027211000005,3
CS027211000012,3
CS027215000016,3
CS027215000053,3
CS027411000039,3
CS027414000076,3
CS027415000072,3
CS027512000061,3
CS027512000108,3
CS027513000023,3
CS027513000055,3
CS027513000089,3
CS027514000096,3
CS027515000247,3
CS027515000253,3
CS027515000258,3
CS027604000008,3
CS027615000097,3
CS027805000002,3
CS028505000013,3
CS028513000001,3
CS028513000045,3
CS028513000137,3
CS028513000163,3
CS028513000173,3
CS028514000008,3
CS028514000011,3
CS028514000048,3
CS028514000071,3
CS028515000001,3
CS028613000027,3
CS028615000103,3
CS028615000124,3
CS029215000001,3
CS029215000031,3
CS029314000013,3
CS029315000107,3
CS029411000007,3
CS029411000045,3
CS029505000001,3
CS029505000006,3
CS029513000111,3
CS029513000206,3
CS029513000215,3
CS029513000216,3
CS029514000009,3
CS029514000026,3
CS029514000044,3
CS029515000162,3
CS029815000009,3
CS029815000015,3
CS030204000002,3
CS030211000010,3
CS030215000002,3
CS030411000001,3
CS030411000043,3
CS030411000048,3
CS030411000063,3
CS030415000038,3
CS030512000166,3
CS030513000059,3
CS030513000193,3
CS030514000050,3
CS030515000241,3
CS031215000038,3
CS031314000049,3
CS031412000066,3
CS031512000133,3
CS031513000026,3
CS031513000036,3
CS031513000075,3
CS031513000147,3
CS031514000061,3
CS031514000103,3
CS031604000003,3
CS032115000006,3
CS032212000027,3
CS032215000003,3
CS032215000035,3
CS032215000078,3
CS032314000036,3
CS032314000044,3
CS032411000012,3
CS032411000017,3
CS032411000043,3
CS032412000035,3
CS032413000262,3
CS032512000056,3
CS032512000107,3
CS032513000006,3
CS032513000114,3
CS032513000118,3
CS032513000182,3
CS032514000036,3
CS032514000048,3
CS032514000089,3
CS032515000211,3
CS032604000010,3
CS032615000129,3
CS033304000004,3
CS033314000060,3
CS033411000016,3
CS033412000111,3
CS033415000003,3
CS033415000094,3
CS033512000024,3
CS033512000050,3
CS033513000076,3
CS033513000162,3
CS033514000015,3
CS033514000065,3
CS033514000076,3
CS033514000088,3
CS033514000105,3
CS033515000083,3
CS033614000005,3
CS033614000026,3
CS033614000048,3
CS033815000008,3
CS033815000023,3
CS034214000007,3
CS034314000042,3
CS034314000046,3
CS034411000048,3
CS034414000126,3
CS034511000056,3
CS034512000119,3
CS034513000219,3
CS034513000239,3
CS034514000007,3
CS034514000008,3
CS034514000012,3
CS034514000058,3
CS034515000010,3
CS034515000045,3
CS034515000068,3
CS034515000200,3
CS034615000100,3
CS034615000102,3
CS035215000013,3
CS035314000027,3
CS035314000035,3
CS035315000018,3
CS035412000007,3
CS035412000017,3
CS035413000170,3
CS035505000009,3
CS035512000006,3
CS035513000012,3
CS035513000134,3
CS035513000190,3
CS035514000003,3
CS035514000020,3
CS035514000049,3
CS035514000057,3
CS035514000058,3
CS035515000083,3
CS035515000103,3
CS035515000107,3
CS035515000165,3
CS035515000182,3
CS035515000264,3
CS037205000005,3
CS037211000010,3
CS037215000043,3
CS037215000064,3
CS037304000011,3
CS037314000032,3
CS037412000182,3
CS037414000119,3
CS037415000014,3
CS037512000100,3
CS037513000009,3
CS037513000011,3
CS037514000012,3
CS037514000039,3
CS037514000106,3
CS037515000229,3
CS037804000001,3
CS038204000002,3
CS038212000026,3
CS038215000044,3
CS038314000035,3
CS038314000046,3
CS038314000053,3
CS038314000063,3
CS038315000124,3
CS038315000136,3
CS038315000154,3
CS038412000116,3
CS038415000269,3
CS038505000012,3
CS038513000088,3
CS038513000104,3
CS038513000123,3
CS038513000159,3
CS038514000020,3
CS038514000031,3
CS038514000046,3
CS038514000066,3
CS038514000067,3
CS038514000073,3
CS038514000102,3
CS038515000036,3
CS038515000042,3
CS038515000170,3
CS038515000199,3
CS038515000241,3
CS038615000100,3
CS039212000001,3
CS039215000047,3
CS039314000034,3
CS039314000036,3
CS039314000052,3
CS039315000100,3
CS039315000160,3
CS039414000131,3
CS039415000284,3
CS039512000154,3
CS039513000004,3
CS039514000059,3
CS039514000069,3
CS039514000101,3
CS039514000110,3
CS039515000008,3
CS039615000010,3
CS039615000018,3
CS039615000080,3
CS040211000014,3
CS040215000063,3
CS040304000008,3
CS040314000066,3
CS040411000020,3
CS040411000049,3
CS040411000072,3
CS040412000031,3
CS040415000007,3
CS040415000179,3
CS040513000027,3
CS040513000093,3
CS040513000128,3
CS040513000131,3
CS040514000025,3
CS040514000032,3
CS040515000239,3
CS040515000248,3
CS040605000007,3
CS040605000013,3
CS040614000024,3
CS040615000030,3
CS040615000068,3
CS040615000097,3
CS040615000114,3
CS040802000002,3
CS040815000001,3
CS041115000002,3
CS041511000005,3
CS041512000002,3
CS041515000021,3
CS042311000001,3
CS042512000006,3
CS042615000013,3
CS043315000009,3
CS043412000006,3
CS043514000007,3
CS043514000011,3
CS044415000024,3
CS044512000014,3
CS045613000006,3
CS046415000011,3
CS046415000017,3
CS049115000001,3
CS050415000007,3
CS001114000005,2
CS001215000061,2
CS001215000158,2
CS001215000170,2
CS001304000006,2
CS001305000016,2
CS001311000007,2
CS001314000144,2
CS001314000207,2
CS001315000069,2
CS001411000014,2
CS001412000160,2
CS001413000427,2
CS001414000029,2
CS001414000034,2
CS001414000041,2
CS001414000092,2
CS001414000095,2
CS001414000113,2
CS001414000129,2
CS001414000135,2
CS001414000204,2
CS001414000230,2
CS001414000238,2
CS001414000264,2
CS001414000299,2
CS001414000350,2
CS001415000173,2
CS001415000185,2
CS001415000267,2
CS001415000313,2
CS001415000393,2
CS001415000462,2
CS001415000472,2
CS001415000474,2
CS001415000524,2
CS001415000533,2
CS001415000572,2
CS001415000578,2
CS001415000580,2
CS001415000602,2
CS001415000627,2
CS001415000708,2
CS001415000788,2
CS001415000812,2
CS001512000006,2
CS001512000105,2
CS001512000111,2
CS001513000083,2
CS001513000131,2
CS001513000137,2
CS001513000139,2
CS001513000144,2
CS001513000188,2
CS001513000360,2
CS001513000373,2
CS001514000004,2
CS001514000031,2
CS001514000162,2
CS001514000168,2
CS001514000188,2
CS001514000293,2
CS001515000040,2
CS001515000074,2
CS001515000096,2
CS001515000118,2
CS001515000173,2
CS001515000182,2
CS001515000237,2
CS001515000255,2
CS001515000304,2
CS001515000308,2
CS001515000360,2
CS001515000422,2
CS001515000429,2
CS001515000443,2
CS001515000463,2
CS001515000486,2
CS001515000517,2
CS001515000532,2
CS001515000555,2
CS001515000573,2
CS001515000607,2
CS001515000633,2
CS001515000683,2
CS001614000033,2
CS001615000021,2
CS001615000033,2
CS001814000022,2
CS001815000025,2
CS002214000012,2
CS002214000059,2
CS002214000068,2
CS002215000035,2
CS002215000052,2
CS002215000058,2
CS002215000111,2
CS002305000010,2
CS002411000018,2
CS002411000035,2
CS002411000149,2
CS002412000201,2
CS002413000143,2
CS002414000030,2
CS002414000060,2
CS002414000130,2
CS002414000226,2
CS002414000245,2
CS002414000284,2
CS002414000343,2
CS002415000045,2
CS002415000130,2
CS002415000138,2
CS002415000332,2
CS002415000399,2
CS002415000454,2
CS002415000490,2
CS002415000491,2
CS002415000515,2
CS002415000552,2
CS002415000554,2
CS002415000728,2
CS002415000754,2
CS002415000794,2
CS002415000820,2
CS002415000840,2
CS002505000017,2
CS002512000099,2
CS002512000180,2
CS002512000207,2
CS002512000215,2
CS002512000220,2
CS002512000264,2
CS002513000055,2
CS002513000140,2
CS002513000225,2
CS002513000298,2
CS002513000319,2
CS002513000351,2
CS002513000396,2
CS002513000444,2
CS002513000446,2
CS002513000501,2
CS002513000518,2
CS002514000044,2
CS002514000096,2
CS002514000100,2
CS002514000203,2
CS002514000310,2
CS002514000319,2
CS002515000005,2
CS002515000008,2
CS002515000046,2
CS002515000122,2
CS002515000135,2
CS002515000164,2
CS002515000213,2
CS002515000231,2
CS002515000242,2
CS002515000256,2
CS002515000266,2
CS002515000305,2
CS002515000340,2
CS002515000380,2
CS002515000382,2
CS002515000388,2
CS002515000535,2
CS002515000551,2
CS002614000137,2
CS002614000180,2
CS002615000079,2
CS002615000081,2
CS002804000004,2
CS002814000019,2
CS002815000024,2
CS002815000051,2
CS003114000007,2
CS003212000041,2
CS003214000057,2
CS003215000001,2
CS003215000025,2
CS003215000058,2
CS003215000091,2
CS003215000092,2
CS003215000095,2
CS003314000013,2
CS003314000045,2
CS003314000081,2
CS003314000140,2
CS003411000053,2
CS003412000377,2
CS003414000130,2
CS003414000138,2
CS003414000301,2
CS003414000318,2
CS003414000387,2
CS003414000389,2
CS003415000040,2
CS003415000059,2
CS003415000072,2
CS003415000096,2
CS003415000114,2
CS003415000210,2
CS003415000310,2
CS003415000350,2
CS003415000371,2
CS003415000394,2
CS003415000419,2
CS003415000465,2
CS003415000504,2
CS003415000528,2
CS003415000533,2
CS003415000572,2
CS003415000627,2
CS003415000662,2
CS003415000750,2
CS003415000770,2
CS003415000776,2
CS003505000023,2
CS003511000047,2
CS003511000112,2
CS003512000019,2
CS003512000069,2
CS003512000096,2
CS003513000104,2
CS003513000123,2
CS003513000178,2
CS003513000223,2
CS003513000452,2
CS003514000003,2
CS003514000093,2
CS003514000100,2
CS003514000129,2
CS003514000164,2
CS003515000058,2
CS003515000129,2
CS003515000297,2
CS003515000417,2
CS003515000455,2
CS003515000461,2
CS003515000493,2
CS003515000531,2
CS003515000540,2
CS003515000548,2
CS003515000630,2
CS003515000683,2
CS003615000180,2
CS003615000213,2
CS003814000008,2
CS004113000011,2
CS004214000033,2
CS004214000074,2
CS004215000022,2
CS004215000047,2
CS004215000113,2
CS004215000154,2
CS004304000005,2
CS004311000053,2
CS004311000067,2
CS004314000055,2
CS004314000088,2
CS004314000100,2
CS004315000006,2
CS004315000559,2
CS004411000036,2
CS004412000095,2
CS004412000204,2
CS004412000307,2
CS004413000247,2
CS004414000037,2
CS004414000114,2
CS004414000124,2
CS004414000169,2
CS004414000188,2
CS004414000261,2
CS004414000274,2
CS004414000306,2
CS004414000344,2
CS004415000001,2
CS004415000083,2
CS004415000088,2
CS004415000152,2
CS004415000232,2
CS004415000294,2
CS004415000308,2
CS004415000446,2
CS004415000464,2
CS004415000510,2
CS004415000530,2
CS004415000537,2
CS004415000548,2
CS004415000595,2
CS004415000700,2
CS004415000715,2
CS004415000741,2
CS004505000015,2
CS004512000063,2
CS004512000465,2
CS004513000010,2
CS004513000190,2
CS004513000322,2
CS004513000404,2
CS004514000180,2
CS004515000061,2
CS004515000090,2
CS004515000092,2
CS004515000112,2
CS004515000123,2
CS004515000149,2
CS004515000166,2
CS004515000210,2
CS004515000235,2
CS004515000245,2
CS004515000284,2
CS004515000340,2
CS004515000391,2
CS004515000415,2
CS004515000492,2
CS004515000513,2
CS004515000723,2
CS004604000006,2
CS004615000109,2
CS004615000129,2
CS005211000008,2
CS005214000028,2
CS005214000030,2
CS005215000117,2
CS005314000007,2
CS005314000042,2
CS005314000072,2
CS005314000134,2
CS005315000005,2
CS005315000041,2
CS005315000054,2
CS005315000060,2
CS005315000112,2
CS005315000287,2
CS005412000036,2
CS005412000086,2
CS005412000122,2
CS005412000171,2
CS005412000190,2
CS005412000415,2
CS005413000107,2
CS005414000064,2
CS005414000072,2
CS005414000143,2
CS005414000208,2
CS005414000250,2
CS005414000295,2
CS005415000276,2
CS005415000299,2
CS005415000397,2
CS005415000423,2
CS005415000487,2
CS005415000529,2
CS005505000022,2
CS005513000038,2
CS005513000061,2
CS005513000072,2
CS005513000099,2
CS005514000020,2
CS005515000034,2
CS005515000041,2
CS005515000133,2
CS005515000181,2
CS005515000379,2
CS005515000381,2
CS005515000383,2
CS005515000446,2
CS005515000462,2
CS005815000035,2
CS006211000012,2
CS006215000049,2
CS006304000007,2
CS006311000005,2
CS006314000011,2
CS006315000171,2
CS006411000021,2
CS006411000070,2
CS006412000119,2
CS006413000060,2
CS006413000251,2
CS006415000281,2
CS006512000018,2
CS006512000053,2
CS006512000113,2
CS006512000165,2
CS006513000085,2
CS006513000087,2
CS006513000109,2
CS006513000159,2
CS006514000046,2
CS006514000091,2
CS006614000020,2
CS006615000018,2
CS006615000045,2
CS006615000064,2
CS006615000093,2
CS006615000108,2
CS006615000132,2
CS007113000004,2
CS007214000024,2
CS007411000018,2
CS007411000051,2
CS007414000020,2
CS007414000044,2
CS007414000058,2
CS007414000070,2
CS007414000109,2
CS007504000002,2
CS007504000004,2
CS007504000017,2
CS007511000057,2
CS007512000006,2
CS007512000016,2
CS007512000021,2
CS007512000042,2
CS007512000113,2
CS007512000131,2
CS007512000139,2
CS007513000022,2
CS007513000201,2
CS007612000006,2
CS007612000045,2
CS007612000090,2
CS007612000095,2
CS007612000101,2
CS007613000090,2
CS008113000004,2
CS008314000064,2
CS008315000012,2
CS008411000046,2
CS008412000014,2
CS008412000037,2
CS008412000055,2
CS008412000111,2
CS008413000015,2
CS008413000108,2
CS008415000272,2
CS008512000019,2
CS008512000078,2
CS008512000151,2
CS008513000045,2
CS008513000076,2
CS008513000117,2
CS008513000130,2
CS008513000133,2
CS008513000183,2
CS008513000226,2
CS008514000049,2
CS008515000165,2
CS008515000183,2
CS008614000041,2
CS008615000035,2
CS008615000055,2
CS008615000061,2
CS009212000015,2
CS009212000041,2
CS009215000005,2
CS009311000020,2
CS009314000003,2
CS009314000026,2
CS009315000088,2
CS009315000121,2
CS009315000126,2
CS009315000131,2
CS009412000004,2
CS009412000034,2
CS009412000163,2
CS009412000165,2
CS009413000130,2
CS009512000020,2
CS009512000026,2
CS009512000160,2
CS009513000009,2
CS009513000055,2
CS009513000059,2
CS009513000113,2
CS009513000117,2
CS009513000150,2
CS009513000172,2
CS009513000177,2
CS009513000205,2
CS009514000010,2
CS009514000030,2
CS009514000068,2
CS009514000076,2
CS009514000100,2
CS009515000064,2
CS009515000088,2
CS009515000144,2
CS009615000016,2
CS009803000002,2
CS010212000018,2
CS010212000022,2
CS010215000051,2
CS010215000056,2
CS010305000005,2
CS010314000045,2
CS010314000054,2
CS010314000075,2
CS010315000019,2
CS010315000056,2
CS010315000078,2
CS010315000109,2
CS010411000020,2
CS010411000033,2
CS010411000037,2
CS010412000019,2
CS010412000032,2
CS010412000089,2
CS010412000201,2
CS010413000167,2
CS010413000223,2
CS010415000323,2
CS010512000012,2
CS010512000032,2
CS010512000109,2
CS010512000110,2
CS010513000026,2
CS010513000028,2
CS010513000083,2
CS010513000179,2
CS010513000198,2
CS010513000200,2
CS010513000224,2
CS010513000228,2
CS010513000231,2
CS010513000251,2
CS010514000072,2
CS010514000076,2
CS010514000086,2
CS010604000004,2
CS010614000062,2
CS010615000058,2
CS010615000104,2
CS011115000005,2
CS011204000005,2
CS011215000038,2
CS011314000044,2
CS011314000048,2
CS011314000055,2
CS011315000017,2
CS011315000090,2
CS011411000001,2
CS011411000040,2
CS011412000049,2
CS011413000053,2
CS011413000163,2
CS011512000020,2
CS011512000109,2
CS011512000113,2
CS011512000176,2
CS011512000182,2
CS011513000020,2
CS011513000029,2
CS011513000110,2
CS011513000113,2
CS011513000130,2
CS011513000153,2
CS011513000157,2
CS011513000181,2
CS011513000225,2
CS011513000231,2
CS011514000055,2
CS011514000065,2
CS011514000088,2
CS011515000016,2
CS011515000205,2
CS011515000240,2
CS011614000002,2
CS011614000010,2
CS011614000011,2
CS011615000026,2
CS011615000069,2
CS011615000134,2
CS011804000002,2
CS011815000016,2
CS011815000025,2
CS012205000001,2
CS012212000034,2
CS012212000035,2
